id,limit_balance,sex,education,marriage,n_children,age,profession,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
25843,470000.0,1,other,1.0,0,40,0.5,1,2,0,0,0,0.0,276880.0,241153.0,204223.0,151253.0,138087.0,109094.0,5014.0,10000.0,5214.0,4500.0,5000.0,4200.0,0
19171,240000.0,1,other,1.0,0,43,0.5,-2,-2,-2,-2,-2,-2.0,3645.0,9077.0,4234.0,7118.0,8187.0,8708.0,9088.0,4234.0,7118.0,8187.0,8708.0,9291.0,0
28673,150000.0,1,university,1.0,2,37,2.0,2,2,2,2,2,2.0,106628.0,100750.0,86686.0,78497.0,67612.0,55050.0,7400.0,0.0,4800.0,1800.0,0.0,2100.0,1
17017,180000.0,2,other,2.0,1,34,0.5,0,0,0,0,0,0.0,108016.0,180959.0,169362.0,163957.0,138409.0,132864.0,150000.0,8000.0,5500.0,5000.0,5500.0,6000.0,0
26615,80000.0,1,university,2.0,1,31,1.0,0,0,0,0,0,0.0,45605.0,46669.0,47892.0,49098.0,50152.0,51812.0,1800.0,2000.0,2000.0,2000.0,2500.0,4000.0,0
12875,30000.0,1,high school,1.0,1,33,3.0,3,2,2,0,0,2.0,19932.0,20708.0,20089.0,22717.0,26073.0,25583.0,1400.0,0.0,3000.0,5000.0,0.0,800.0,1
11288,50000.0,2,other,2.0,0,22,0.0,0,0,0,0,0,0.0,49077.0,47610.0,46490.0,21056.0,20425.0,20632.0,2610.0,2609.0,715.0,930.0,2000.0,770.0,0
11896,110000.0,1,other,1.0,0,48,0.0,0,0,0,0,0,0.0,73472.0,75431.0,76296.0,77260.0,72907.0,63104.0,3139.0,2529.0,2348.0,2308.0,2180.0,1687.0,0
7050,110000.0,2,university,2.0,1,26,2.0,0,0,0,0,0,0.0,65800.0,67251.0,70065.0,72017.0,77943.0,79694.0,2510.0,4000.0,3000.0,7000.0,3100.0,1377.0,0
27880,280000.0,2,university,2.0,0,33,0.0,-2,-2,-1,0,0,-1.0,167.0,3690.0,1735.0,1735.0,1714.0,843.0,3700.0,1735.0,0.0,1700.0,1000.0,22000.0,1
11750,110000.0,1,high school,1.0,2,27,0.0,0,0,0,0,0,-2.0,108435.0,109572.0,45907.0,5130.0,2889.0,78834.0,3509.0,1102.0,1014.0,2889.0,82718.0,3100.0,0
24292,50000.0,1,university,1.0,2,41,0.0,0,0,0,0,0,0.0,45422.0,46291.0,16118.0,14237.0,14381.0,16026.0,1916.0,1243.0,1492.0,636.0,2000.0,2000.0,0
17819,30000.0,2,university,1.0,2,29,2.0,2,2,2,2,2,2.0,26799.0,26002.0,27293.0,26551.0,30223.0,30592.0,5000.0,2000.0,0.0,4400.0,1600.0,0.0,0
9751,400000.0,2,university,2.0,1,26,2.0,0,0,0,0,0,0.0,74465.0,68544.0,60763.0,53184.0,45776.0,38432.0,3600.0,2200.0,1700.0,1500.0,1315.0,800.0,0
11261,100000.0,1,other,2.0,0,40,1.0,0,0,0,0,2,0.0,97582.0,99964.0,96270.0,97440.0,94518.0,24180.0,5000.0,5000.0,6000.0,0.0,484.0,0.0,0
26701,60000.0,2,other,2.0,1,24,1.0,0,0,0,0,0,0.0,48890.0,43651.0,34358.0,34986.0,35770.0,36622.0,2000.0,1800.0,1500.0,1500.0,1600.0,1500.0,0
23174,50000.0,2,high school,1.0,0,39,3.0,0,0,0,0,0,0.0,38506.0,36749.0,32159.0,25145.0,17331.0,17901.0,2008.0,3000.0,2000.0,1000.0,1000.0,1000.0,0
19623,30000.0,2,other,2.0,2,30,0.0,0,0,0,0,0,0.0,4480.0,8381.0,12085.0,16788.0,18388.0,23228.0,4000.0,5000.0,5000.0,2000.0,5000.0,500.0,0
18153,300000.0,2,university,1.0,1,49,1.0,-1,-1,-1,0,0,0.0,300.0,97.0,6497.0,5897.0,6005.0,0.0,97.0,6500.0,0.0,408.0,0.0,30000.0,0
7008,180000.0,2,university,1.0,2,27,0.0,0,0,0,0,0,0.0,3063.0,4083.0,4634.0,3652.0,1973.0,689.0,1084.0,1084.0,1005.0,46.0,16.0,0.0,0
26188,200000.0,1,other,2.0,2,28,1.0,-2,-2,-2,-2,-2,-2.0,3330.0,2665.0,115323.0,21547.0,4056.0,3180.0,2686.0,115916.0,21722.0,4076.0,3196.0,17660.0,0
19910,130000.0,2,university,1.0,0,27,1.0,0,0,0,0,0,0.0,76885.0,79106.0,81231.0,81983.0,83773.0,85532.0,3500.0,4000.0,3000.0,3146.0,3260.0,3200.0,0
21072,30000.0,2,other,1.0,2,43,1.0,-1,-1,-1,-2,-2,-2.0,390.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0
19368,170000.0,2,university,2.0,0,28,2.0,0,0,-1,-1,-2,-2.0,28304.0,17616.0,308.0,0.0,0.0,0.0,4000.0,308.0,0.0,0.0,0.0,0.0,0
7695,320000.0,2,university,2.0,1,30,0.0,0,0,0,0,0,0.0,71305.0,71151.0,72029.0,72849.0,74374.0,74610.0,2589.0,2568.0,2570.0,2661.0,2781.0,2500.0,0
10954,20000.0,1,university,2.0,1,34,1.0,1,-2,-2,-2,-2,-1.0,0.0,0.0,0.0,0.0,0.0,8081.0,0.0,0.0,0.0,0.0,8081.0,0.0,1
22417,230000.0,2,other,2.0,0,31,0.0,-2,-2,-2,-2,-2,-2.0,-7.0,6785.0,0.0,147.0,0.0,0.0,6792.0,0.0,147.0,0.0,0.0,176.0,0
8409,70000.0,2,university,1.0,1,28,1.0,0,0,0,0,0,0.0,44230.0,44348.0,28978.0,17008.0,13780.0,14593.0,1747.0,1272.0,1212.0,1000.0,1020.0,800.0,0
4028,280000.0,1,other,1.0,0,34,0.5,1,-1,-1,2,-1,-1.0,-2159.0,5777.0,7936.0,2932.0,6493.0,4867.0,7936.0,2980.0,29.0,6493.0,4867.0,240.0,0
4935,50000.0,2,university,1.0,1,32,0.0,0,0,0,0,0,0.0,48508.0,49213.0,38280.0,12305.0,6436.0,0.0,3037.0,1800.0,1130.0,2000.0,0.0,0.0,0
5378,30000.0,2,university,2.0,1,26,1.0,0,0,0,0,0,0.0,14923.0,16277.0,17003.0,17420.0,17790.0,18993.0,1600.0,1300.0,700.0,650.0,1500.0,0.0,0
7167,50000.0,1,high school,2.0,0,47,0.0,0,0,0,0,0,0.0,29789.0,28699.0,29305.0,27595.0,27745.0,28086.0,1763.0,1759.0,1439.0,979.0,1164.0,1300.0,0
12245,20000.0,2,other,1.0,2,34,0.0,0,0,0,0,0,0.0,14676.0,15721.0,19335.0,20029.0,20473.0,19860.0,1286.0,3900.0,1000.0,900.0,900.0,600.0,1
6761,220000.0,2,other,2.0,0,36,1.0,-1,-1,-1,-1,-1,-1.0,1838.0,921.0,943.0,1467.0,25075.0,6862.0,923.0,945.0,1471.0,25150.0,6882.0,7715.0,0
19819,500000.0,2,high school,2.0,0,49,0.0,0,0,0,0,0,0.0,207406.0,207479.0,211508.0,223660.0,228014.0,223940.0,15000.0,10000.0,23660.0,20000.0,13940.0,26542.0,0
2556,80000.0,1,other,2.0,2,29,0.5,0,0,0,0,0,0.0,51630.0,54183.0,55685.0,58642.0,60533.0,61823.0,4000.0,3000.0,4500.0,3000.0,2300.0,6500.0,0
4982,300000.0,2,university,2.0,0,26,2.0,0,0,0,0,0,0.0,212323.0,216844.0,220004.0,18715.0,18675.0,18693.0,8420.0,7117.0,1285.0,702.0,810.0,542.0,0
6348,20000.0,1,other,2.0,1,24,0.0,-1,-1,-1,0,0,-2.0,4720.0,0.0,20200.0,20000.0,0.0,0.0,0.0,20200.0,0.0,0.0,0.0,0.0,0
6529,280000.0,1,other,1.0,2,42,1.0,-2,-2,-2,-2,-2,-2.0,-26.0,-26.0,-26.0,-26.0,5294.0,-4.0,0.0,0.0,0.0,5320.0,0.0,919.0,0
2989,20000.0,1,university,2.0,2,56,2.0,5,4,3,2,2,-2.0,19977.0,19375.0,18405.0,17680.0,18000.0,19000.0,0.0,0.0,0.0,1500.0,1000.0,1000.0,0
20412,210000.0,2,university,2.0,0,30,1.0,1,-2,-1,-1,2,0.0,0.0,0.0,474.0,17171.0,16625.0,17030.0,0.0,474.0,17171.0,0.0,800.0,5000.0,0
2384,60000.0,2,other,2.0,2,25,0.5,0,0,0,0,0,0.0,16313.0,10253.0,7735.0,6923.0,7035.0,9175.0,5000.0,3000.0,2000.0,2000.0,4000.0,800.0,0
20500,140000.0,2,university,1.0,1,39,1.0,0,0,0,0,0,0.0,105192.0,90337.0,74510.0,73876.0,76180.0,78400.0,3000.0,6000.0,4000.0,4000.0,4000.0,3000.0,0
3209,250000.0,1,other,2.0,2,29,0.0,0,0,0,0,0,0.0,124442.0,93302.0,92934.0,94002.0,92826.0,88001.0,5000.0,5000.0,3500.0,4000.0,4000.0,5000.0,0
29634,230000.0,1,other,1.0,1,44,0.0,1,-1,-1,0,-1,-1.0,-213.0,2302.0,22049.0,20756.0,8035.0,10766.0,5000.0,22068.0,2014.0,9000.0,10766.0,7721.0,0
7508,360000.0,1,high school,1.0,0,27,1.5,-2,-2,-2,-2,-2,-2.0,1097.0,778.0,2999.0,-1.0,-1.0,-1.0,780.0,3021.0,0.0,0.0,0.0,0.0,0
8990,240000.0,1,high school,1.0,0,43,0.0,-1,-1,2,2,2,2.0,2690.0,2500.0,2500.0,2500.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,1
5457,240000.0,1,other,1.0,2,44,0.0,-1,-1,-1,-1,-1,-1.0,4221.0,2188.0,2701.0,2427.0,1104.0,2362.0,2188.0,2701.0,2427.0,1104.0,2362.0,519.0,0
25783,20000.0,1,university,1.0,0,43,2.0,2,2,2,2,4,3.0,14301.0,17069.0,17818.0,20251.0,19657.0,19072.0,3000.0,1300.0,3000.0,0.0,0.0,0.0,1
22812,150000.0,2,other,2.0,1,46,0.0,0,0,-1,0,0,-2.0,4463.0,3034.0,1170.0,1170.0,0.0,0.0,1013.0,1170.0,0.0,0.0,0.0,0.0,1
13594,290000.0,2,university,2.0,2,29,1.0,0,0,0,0,0,0.0,263796.0,268765.0,209697.0,212359.0,216989.0,221260.0,11320.0,10000.0,7600.0,8000.0,8000.0,8200.0,0
5770,400000.0,2,university,2.0,0,43,1.0,-2,-2,-2,-2,-2,-2.0,15000.0,18400.0,15000.0,492.0,14926.0,7626.0,18400.0,15000.0,492.0,15000.0,7725.0,3000.0,0
7045,300000.0,2,university,1.0,0,53,0.0,-2,-2,-2,-2,-2,-2.0,7733.0,7424.0,8042.0,7733.0,7733.0,7733.0,7424.0,8351.0,7733.0,7733.0,7733.0,7733.0,0
27039,100000.0,2,other,1.0,1,29,6.0,0,0,0,0,0,0.0,99302.0,83403.0,58083.0,88344.0,49443.0,23159.0,5712.0,3503.0,59000.0,1600.0,1000.0,1000.0,0
27329,200000.0,1,other,1.0,0,39,0.5,0,0,0,0,0,0.0,192257.0,192560.0,198501.0,194782.0,191172.0,193267.0,7004.0,10061.0,7071.0,6514.0,7081.0,10121.0,0
16200,210000.0,2,university,1.0,2,50,1.0,1,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12215,240000.0,1,university,2.0,1,35,2.0,-1,-1,-1,-1,-1,0.0,8602.0,18703.0,643.0,11455.0,1326.0,663.0,18718.0,646.0,11478.0,1329.0,3.0,1322.0,0
5044,200000.0,2,university,1.0,1,38,1.0,-1,-1,-1,-1,-1,0.0,788.0,165.0,1520.0,413.0,150.0,150.0,165.0,1520.0,413.0,300.0,0.0,1638.0,0
17385,230000.0,1,other,1.0,2,37,1.0,-2,-2,-2,-2,-2,-2.0,211.0,162.0,155.0,155.0,75.0,635.0,162.0,155.0,155.0,75.0,635.0,2336.0,0
18122,270000.0,2,university,1.0,0,45,0.0,0,0,0,0,0,0.0,17074.0,28137.0,32602.0,9462.0,8835.0,8054.0,15000.0,5000.0,5000.0,5000.0,5000.0,1500.0,0
29306,50000.0,1,university,1.0,1,42,2.0,0,0,0,0,0,0.0,35255.0,21317.0,22252.0,22541.0,22863.0,20288.0,1690.0,1620.0,900.0,780.0,750.0,1670.0,0
5769,80000.0,1,university,2.0,0,25,0.0,3,2,0,0,-1,-1.0,79977.0,78091.0,80288.0,82150.0,319.0,85.0,0.0,3456.0,3750.0,319.0,85.0,322.0,0
8628,500000.0,1,high school,2.0,2,36,0.0,0,-1,-1,-1,-1,0.0,9001.0,1687.0,1409.0,16200.0,19880.0,9110.0,1702.0,1422.0,16281.0,20062.0,500.0,25070.0,0
13074,420000.0,1,other,1.0,2,32,0.0,0,0,0,0,0,0.0,45060.0,25056.0,24751.0,24984.0,24983.0,23751.0,1407.0,1332.0,963.0,877.0,1000.0,908.0,1
10327,50000.0,2,university,1.0,2,31,2.0,0,0,0,0,0,-2.0,47800.0,50725.0,53518.0,4199.0,0.0,0.0,3725.0,2364.0,2398.0,0.0,0.0,17324.0,1
8241,30000.0,1,other,2.0,2,41,0.0,2,2,2,2,2,0.0,24357.0,27453.0,26718.0,28168.0,27579.0,28321.0,3500.0,0.0,2200.0,0.0,1200.0,1250.0,0
7003,90000.0,2,other,1.0,0,41,1.0,2,2,2,2,2,2.0,78700.0,80348.0,81630.0,82890.0,84709.0,86252.0,3500.0,3200.0,3200.0,3300.0,3100.0,3100.0,1
28000,140000.0,1,university,1.0,2,41,1.0,0,0,0,0,0,0.0,109326.0,111679.0,113921.0,114348.0,111382.0,112458.0,5600.0,5600.0,4500.0,4200.0,4500.0,4500.0,0
13221,350000.0,2,other,2.0,0,46,0.0,-1,-1,-1,-2,-2,-2.0,5372.0,12179.0,0.0,0.0,0.0,0.0,12277.0,0.0,0.0,0.0,0.0,0.0,0
18716,280000.0,1,university,1.0,2,39,1.0,-2,-2,-2,-2,-2,-2.0,1525.0,7391.0,5234.0,3316.0,2970.0,3978.0,7430.0,5234.0,3316.0,2970.0,3978.0,3258.0,0
21070,320000.0,2,university,1.0,0,44,1.0,-2,-2,-2,-2,-2,-2.0,-6.0,650.0,2849.0,1060.0,3667.0,1627.0,656.0,2849.0,1060.0,3667.0,1627.0,1102.0,0
3358,30000.0,2,other,1.0,1,30,0.0,0,0,2,2,0,0.0,15199.0,17728.0,19129.0,18527.0,18758.0,19285.0,3100.0,2000.0,0.0,679.0,837.0,721.0,1
18325,130000.0,2,other,2.0,1,25,0.5,2,2,-2,-2,-2,-2.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19481,210000.0,2,other,0.0,1,31,1.0,-1,-1,-1,0,0,0.0,1332.0,3825.0,33515.0,78075.0,109374.0,108869.0,3848.0,33515.0,48075.0,39374.0,1000.0,1357.0,0
6454,310000.0,1,high school,1.0,0,43,0.0,-1,-1,-1,0,-1,-1.0,4323.0,650.0,10453.0,10115.0,600.0,1788.0,650.0,10453.0,202.0,1098.0,1788.0,200.0,0
5255,230000.0,2,university,1.0,0,36,1.0,-2,-2,-2,-2,-2,-1.0,198.0,29430.0,22925.0,6120.0,6519.0,12051.0,29439.0,22993.0,6167.0,6519.0,12086.0,5948.0,1
3333,160000.0,2,university,1.0,1,31,2.0,0,0,0,0,0,0.0,63780.0,64675.0,56561.0,52338.0,31133.0,27590.0,3518.0,3015.0,2128.0,2000.0,1000.0,2473.0,0
16691,190000.0,1,other,2.0,2,35,1.0,0,0,0,0,0,0.0,24873.0,23522.0,22117.0,23433.0,22173.0,22598.0,1807.0,2000.0,2010.0,1003.0,2007.0,3019.0,0
9516,290000.0,2,university,1.0,1,32,2.0,1,2,0,0,0,0.0,146853.0,139756.0,136012.0,136466.0,136929.0,132179.0,1503.0,5400.0,5200.0,5000.0,4667.0,5000.0,0
29606,50000.0,1,university,1.0,1,36,1.0,-1,-1,-1,-1,0,0.0,630.0,815.0,1104.0,9182.0,8989.0,8443.0,1000.0,1104.0,9182.0,275.0,801.0,184.0,0
18324,360000.0,1,university,1.0,2,63,1.0,1,-2,-1,-1,-1,-1.0,-3.0,-3.0,590.0,-10.0,2162.0,3528.0,0.0,593.0,0.0,2172.0,3545.0,0.0,1
11327,50000.0,1,high school,2.0,2,58,0.0,0,0,0,0,0,0.0,46190.0,44450.0,50266.0,19729.0,20149.0,19593.0,2000.0,20266.0,1300.0,700.0,700.0,700.0,0
2144,400000.0,2,other,1.0,1,31,1.0,-1,-1,-1,-1,-1,-1.0,325.0,5581.0,2833.0,1162.0,325.0,325.0,5581.0,2833.0,1162.0,325.0,325.0,325.0,0
18922,230000.0,1,university,1.0,0,45,2.0,2,2,2,2,0,0.0,221691.0,226696.0,223872.0,98219.0,100276.0,102263.0,10000.0,3600.0,0.0,3628.0,3643.0,3929.0,0
11744,140000.0,2,university,1.0,0,30,1.0,0,0,0,0,0,2.0,106526.0,85019.0,82784.0,81458.0,86227.0,84646.0,4000.0,3000.0,4000.0,7000.0,0.0,4000.0,0
27306,160000.0,1,high school,1.0,0,42,3.0,2,0,0,0,0,0.0,139983.0,125833.0,127815.0,130023.0,98604.0,101650.0,6000.0,5500.0,5000.0,3000.0,4000.0,3000.0,1
14865,140000.0,2,university,1.0,1,35,2.0,-1,-1,-1,-1,-1,-1.0,326.0,326.0,6410.0,4246.0,326.0,326.0,326.0,6736.0,4246.0,326.0,326.0,502.0,0
7325,160000.0,2,high school,2.0,0,28,3.0,-1,-1,-1,-1,-1,-1.0,408.0,99.0,99.0,398.0,99.0,569.0,99.0,99.0,398.0,99.0,569.0,751.0,0
22544,80000.0,2,university,1.0,0,39,2.0,0,0,0,0,0,2.0,63368.0,67331.0,75973.0,70283.0,73491.0,66976.0,5000.0,10000.0,2550.0,5100.0,0.0,2700.0,0
13961,20000.0,1,university,1.0,1,45,2.0,0,0,0,0,0,0.0,19473.0,19868.0,16749.0,17538.0,13840.0,7370.0,1896.0,1417.0,1206.0,284.0,147.0,4937.0,0
15523,60000.0,1,university,1.0,2,45,0.0,0,0,0,0,0,0.0,67719.0,69501.0,58536.0,56705.0,18352.0,18195.0,3000.0,12423.0,2000.0,2000.0,1000.0,1000.0,0
19012,350000.0,2,other,1.0,0,40,0.5,-2,-2,-2,-2,-2,-2.0,3286.0,-114.0,20482.0,0.0,0.0,0.0,0.0,20596.0,0.0,0.0,0.0,0.0,0
2116,290000.0,1,high school,1.0,0,50,0.0,0,0,0,0,-1,0.0,62381.0,32320.0,22528.0,10502.0,82823.0,52624.0,1778.0,1565.0,212.0,82902.0,2008.0,1177.0,0
24302,50000.0,1,high school,1.0,0,47,1.5,2,0,0,0,0,0.0,49386.0,49693.0,51136.0,20171.0,19286.0,19292.0,1818.0,2261.0,1296.0,672.0,688.0,834.0,1
19554,30000.0,1,university,2.0,0,34,2.0,2,2,2,0,0,2.0,10522.0,10148.0,8587.0,8366.0,8528.0,7030.0,1200.0,0.0,1200.0,1500.0,0.0,460.0,1
23932,20000.0,1,high school,2.0,2,23,3.0,2,2,2,2,3,2.0,15034.0,17676.0,17100.0,19111.0,18525.0,18080.0,3200.0,0.0,2600.0,0.0,0.0,1700.0,1
6865,80000.0,2,other,1.0,1,27,1.0,-1,-1,-1,-1,-2,-2.0,494.0,329.0,4724.0,0.0,1054.0,0.0,329.0,4750.0,0.0,1054.0,0.0,4252.0,0
19504,200000.0,1,other,2.0,2,33,1.0,1,-1,-1,-1,0,0.0,-168.0,416.0,83.0,667.0,251.0,-165.0,1000.0,499.0,1000.0,0.0,0.0,1000.0,0
25888,500000.0,2,high school,2.0,2,29,3.0,-2,-2,-2,-2,-2,-2.0,5024.0,798.0,5921.0,2381.0,823.0,801.0,802.0,5950.0,2392.0,827.0,805.0,30435.0,1
13631,80000.0,2,university,1.0,1,55,0.0,0,0,0,0,0,0.0,79816.0,29536.0,28870.0,25049.0,23881.0,23668.0,1600.0,1514.0,1505.0,1005.0,2026.0,2000.0,0
29480,10000.0,1,other,2.0,2,25,0.5,0,0,2,3,2,0.0,6005.0,8891.0,9389.0,9111.0,8837.0,8135.0,3000.0,800.0,0.0,0.0,500.0,500.0,0
7771,50000.0,1,high school,2.0,0,44,1.5,0,0,0,2,0,0.0,49911.0,50525.0,51463.0,49952.0,19584.0,19080.0,1762.0,4800.0,0.0,837.0,700.0,1000.0,0
4816,160000.0,2,other,2.0,2,27,1.0,0,0,0,0,0,0.0,96441.0,98353.0,99864.0,101900.0,103924.0,106101.0,4406.0,4000.0,3699.0,3719.0,3851.0,3880.0,0
21429,490000.0,2,university,1.0,1,30,1.0,0,0,0,0,0,0.0,192586.0,197967.0,201666.0,205798.0,196698.0,190306.0,10000.0,7143.0,7306.0,6303.0,6429.0,6000.0,0
1140,180000.0,2,university,1.0,0,38,2.0,-1,-1,0,-1,-1,-1.0,390.0,10426.0,21430.0,21040.0,2234.0,12485.0,10426.0,11820.0,21040.0,2234.0,10641.0,0.0,0
27379,180000.0,1,other,2.0,1,28,1.0,-1,-1,-1,-1,-1,-1.0,2619.0,1839.0,2544.0,1134.0,1313.0,1332.0,1839.0,2544.0,1134.0,1313.0,1332.0,2444.0,1
6079,80000.0,2,university,1.0,2,27,1.0,-2,-2,-2,-2,-2,-2.0,390.0,390.0,390.0,390.0,390.0,930.0,390.0,390.0,390.0,390.0,930.0,0.0,0
8964,50000.0,2,university,1.0,0,26,2.0,0,0,0,0,0,0.0,43800.0,44335.0,44626.0,40928.0,29367.0,29156.0,2043.0,2126.0,2104.0,990.0,1200.0,1654.0,0
18521,300000.0,2,other,2.0,2,37,0.0,-2,-1,0,0,0,0.0,0.0,51.0,12351.0,12351.0,12363.0,9974.0,51.0,12300.0,0.0,12.0,49.0,11767.0,0
3500,180000.0,1,other,2.0,2,29,0.0,1,-2,-2,-2,-2,-1.0,92245.0,64364.0,5527.0,1600.0,2600.0,390.0,11400.0,1000.0,340.0,1000.0,390.0,390.0,0
9084,80000.0,1,university,1.0,1,40,1.0,0,0,0,0,0,0.0,64120.0,63656.0,63023.0,60237.0,60263.0,59180.0,2438.0,3000.0,2100.0,2200.0,2400.0,2200.0,1
25531,280000.0,2,university,1.0,0,51,1.0,-2,-2,-2,-2,-2,-2.0,2477.0,3470.0,0.0,0.0,0.0,0.0,3470.0,0.0,0.0,0.0,0.0,1715.0,0
6844,200000.0,2,university,1.0,1,29,1.0,0,0,0,0,0,0.0,74566.0,73700.0,73624.0,73928.0,72060.0,72393.0,3213.0,3304.0,3815.0,3004.0,3006.0,4012.0,0
233,80000.0,2,university,1.0,2,41,1.0,-2,-2,-2,-2,-2,-2.0,7274.0,6280.0,21016.0,14422.0,5157.0,6579.0,6280.0,21115.0,14422.0,5157.0,6579.0,11251.0,0
28805,170000.0,2,other,1.0,1,35,0.5,2,2,2,2,2,2.0,131909.0,133178.0,131711.0,139143.0,140987.0,144187.0,4800.0,2000.0,11000.0,5500.0,5500.0,5400.0,1
23818,110000.0,2,high school,1.0,2,36,3.0,0,0,0,0,0,0.0,114097.0,109609.0,87374.0,49525.0,49225.0,48968.0,5620.0,9860.0,1741.0,1702.0,1736.0,1894.0,0
1408,260000.0,1,other,1.0,1,43,1.0,1,-1,2,0,-1,-1.0,-10.0,5172.0,2800.0,3804.0,5009.0,3035.0,5182.0,9.0,2998.0,5034.0,3050.0,2965.0,0
22548,250000.0,1,other,2.0,1,30,0.5,0,0,0,0,0,0.0,6476.0,10023.0,12947.0,16095.0,23343.0,26028.0,5000.0,5000.0,4000.0,10000.0,4000.0,5000.0,0
28157,150000.0,1,high school,1.0,0,43,0.0,0,0,0,0,0,0.0,150797.0,52509.0,50683.0,46602.0,40599.0,37192.0,3008.0,2014.0,1599.0,2014.0,2018.0,1041.0,0
1469,130000.0,2,other,1.0,0,33,1.0,0,0,0,0,0,0.0,63505.0,64121.0,66351.0,73399.0,71007.0,71253.0,5000.0,5000.0,10000.0,3000.0,3000.0,3228.0,0
7699,170000.0,2,other,2.0,2,24,2.5,-2,-2,-1,-1,0,0.0,85663.0,-37.0,1740.0,97961.0,66257.0,12106.0,0.0,1777.0,114593.0,5823.0,439.0,497.0,0
28258,130000.0,1,other,1.0,2,70,0.5,1,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20782,220000.0,1,other,1.0,1,39,0.0,0,0,0,0,0,0.0,38647.0,27796.0,12372.0,4610.0,3668.0,-809.0,2017.0,3000.0,1000.0,0.0,0.0,3000.0,0
22195,250000.0,2,other,2.0,1,29,0.0,-1,-1,-1,0,-1,-1.0,17949.0,9863.0,6942.0,2779.0,2497.0,2830.0,9863.0,6955.0,2517.0,2497.0,2830.0,10809.0,0
21583,50000.0,2,high school,1.0,2,50,3.0,2,0,0,0,2,0.0,48381.0,47810.0,48123.0,51060.0,50162.0,48209.0,2200.0,2100.0,4000.0,0.0,2000.0,2000.0,1
6335,140000.0,1,university,1.0,1,38,2.0,1,2,2,2,2,2.0,129497.0,131877.0,135309.0,131671.0,138771.0,141146.0,6000.0,7000.0,0.0,10800.0,4800.0,0.0,1
15492,200000.0,1,other,2.0,0,27,0.5,-1,-1,-1,0,0,0.0,3592.0,3622.0,7990.0,10392.0,7042.0,5692.0,3622.0,7990.0,6000.0,0.0,2000.0,5000.0,1
9009,360000.0,2,university,2.0,0,27,2.0,0,0,0,0,0,0.0,214711.0,179651.0,139310.0,143215.0,168839.0,171153.0,10440.0,13360.0,6123.0,28002.0,6116.0,10056.0,0
17769,250000.0,2,university,2.0,1,55,1.0,-2,-2,-1,-1,0,0.0,603.0,1867.0,2470.0,3887.0,4731.0,8710.0,1867.0,2661.0,3887.0,1000.0,4000.0,1000.0,0
14188,60000.0,2,other,2.0,1,28,1.0,0,0,0,2,0,0.0,20217.0,8376.0,7139.0,4254.0,4855.0,5355.0,1116.0,2420.0,0.0,800.0,1000.0,0.0,0
4006,30000.0,1,university,1.0,2,32,1.0,-2,-2,-2,-2,-2,-2.0,5066.0,6367.0,2109.0,5930.0,4192.0,0.0,6367.0,2115.0,5933.0,4192.0,0.0,0.0,0
28084,120000.0,1,other,2.0,2,28,0.0,-1,-1,-1,-1,-1,-1.0,231.0,6665.0,880.0,0.0,4440.0,4440.0,6673.0,880.0,0.0,4440.0,4440.0,4440.0,0
3007,80000.0,2,other,2.0,2,29,0.5,0,0,0,0,0,0.0,26524.0,23224.0,23141.0,22160.0,21478.0,20441.0,1500.0,1700.0,1000.0,1000.0,1000.0,1500.0,0
7821,130000.0,2,university,2.0,1,22,0.0,0,-1,-1,0,-1,0.0,8570.0,527.0,11249.0,7816.0,16578.0,16129.0,527.0,11249.0,1200.0,16578.0,0.0,33232.0,0
23273,50000.0,2,other,2.0,1,25,0.0,0,0,0,0,-1,0.0,16762.0,19126.0,13918.0,8239.0,6376.0,10077.0,4029.0,4031.0,3000.0,6376.0,5000.0,0.0,0
15306,120000.0,2,other,2.0,2,28,0.0,-1,-1,2,0,0,-1.0,200.0,1986.0,1117.0,425.0,-267.0,1451.0,1986.0,0.0,0.0,0.0,2210.0,0.0,1
13518,20000.0,2,university,1.0,2,33,1.0,0,0,0,0,0,-2.0,13864.0,14534.0,9662.0,8091.0,0.0,0.0,1242.0,1020.0,2000.0,0.0,0.0,0.0,0
8772,50000.0,2,high school,1.0,0,51,3.0,0,0,0,0,0,0.0,50448.0,34741.0,21312.0,17398.0,17773.0,17368.0,2017.0,2130.0,500.0,2000.0,2000.0,2000.0,1
24291,240000.0,2,university,1.0,0,52,0.0,1,-2,-2,-2,-1,-1.0,0.0,0.0,0.0,0.0,2780.0,20034.0,0.0,0.0,0.0,2780.0,20034.0,0.0,0
